entry_point,hop_depth,source_chromosome,source_position,pattern_id,pattern_function,target_chromosome,target_position
chrM:0x37DC,1,chr14,3248,21873244,Cell adhesion,chr14,4507
chrM:0x37DC,1,chr14,3228,21873244,Cell adhesion,chr14,4507
chrM:0x37DC,1,chr14,3248,1949478,Cell adhesion,chr14,4508
chrM:0x37DC,1,chr14,3228,21873249,Cell adhesion,chr14,4508
chrM:0x37DC,1,chr14,3248,21873249,Cell adhesion,chr14,4508
chrM:0x37DC,1,chr14,3228,1949478,Cell adhesion,chr14,4508
chrM:0x37DC,1,chr14,3248,1949479,Cell adhesion,chr14,4509
chrM:0x37DC,1,chr14,3228,1949479,Cell adhesion,chr14,4509
chrM:0x37DC,1,chr14,3248,1949480,Cell adhesion,chr14,4510
chrM:0x37DC,1,chr14,3228,1949480,Cell adhesion,chr14,4510
chrM:0x37DC,1,chr14,3228,1676970,Cell adhesion,chr14,4511
chrM:0x37DC,1,chr14,3228,1949481,Cell adhesion,chr14,4511
chrM:0x37DC,1,chr14,3248,1676970,Cell adhesion,chr14,4511
chrM:0x37DC,1,chr14,3248,1949481,Cell adhesion,chr14,4511
chrM:0x37DC,1,chr14,3248,21664143,Cell adhesion,chr14,4512
chrM:0x37DC,1,chr14,3228,1676971,Cell adhesion,chr14,4512
chrM:0x37DC,1,chr14,3248,1676971,Cell adhesion,chr14,4512
chrM:0x37DC,1,chr14,3228,21664143,Cell adhesion,chr14,4512
chrM:0x37DC,1,chr14,3228,1677521,Cell adhesion,chr14,4513
chrM:0x37DC,1,chr14,3228,21664144,Cell adhesion,chr14,4513
chrM:0x37DC,1,chr14,3248,21664144,Cell adhesion,chr14,4513
chrM:0x37DC,1,chr14,3248,1677521,Cell adhesion,chr14,4513
chrM:0x37DC,1,chr14,3248,1677522,Cell adhesion,chr14,4514
chrM:0x37DC,1,chr14,3228,1677522,Cell adhesion,chr14,4514
chrM:0x37DC,1,chr14,3248,1677523,Cell adhesion,chr14,4515
chrM:0x37DC,1,chr14,3228,1677523,Cell adhesion,chr14,4515
chrM:0x37DC,1,chr14,3248,1677524,Cell adhesion,chr14,4516
chrM:0x37DC,1,chr14,3228,1677524,Cell adhesion,chr14,4516
chrM:0x37DC,1,chr14,3248,591361,Cell adhesion,chr14,4516
chrM:0x37DC,1,chr14,3228,591361,Cell adhesion,chr14,4516
chrM:0x37DC,1,chr14,3248,21510793,Cell adhesion,chr14,4517
chrM:0x37DC,1,chr14,3228,21510793,Cell adhesion,chr14,4517
chrM:0x37DC,1,chr14,3248,591362,Cell adhesion,chr14,4517
chrM:0x37DC,1,chr14,3228,591362,Cell adhesion,chr14,4517
chrM:0x37DC,1,chr14,3228,1390859,Cell adhesion,chr14,4518
chrM:0x37DC,1,chr14,3248,1390859,Cell adhesion,chr14,4518
chrM:0x37DC,1,chr14,3248,21510794,Cell adhesion,chr14,4518
chrM:0x37DC,1,chr14,3228,21510794,Cell adhesion,chr14,4518
chrM:0x37DC,1,chr14,3228,1390860,Cell adhesion,chr14,4519
chrM:0x37DC,1,chr14,3248,1390860,Cell adhesion,chr14,4519
chrM:0x37DC,1,chr14,3228,1390861,Cell adhesion,chr14,4520
chrM:0x37DC,1,chr14,3248,1390861,Cell adhesion,chr14,4520
chrM:0x37DC,1,chr14,3248,7557,Cell adhesion,chr14,4521
chrM:0x37DC,1,chr14,3228,7557,Cell adhesion,chr14,4521
chrM:0x37DC,1,chr14,3248,1390862,Cell adhesion,chr14,4521
chrM:0x37DC,1,chr14,3228,1390862,Cell adhesion,chr14,4521
chrM:0x37DC,1,chr14,3248,7558,Cell adhesion,chr14,4522
chrM:0x37DC,1,chr14,3228,7558,Cell adhesion,chr14,4522
chrM:0x37DC,1,chr14,3228,21200909,Cell adhesion,chr14,4522
chrM:0x37DC,1,chr14,3248,21200909,Cell adhesion,chr14,4522
chrM:0x37DC,1,chr14,3228,21200911,Cell adhesion,chr14,4523
chrM:0x37DC,1,chr14,3248,7840,Cell adhesion,chr14,4523
chrM:0x37DC,1,chr14,3248,21200911,Cell adhesion,chr14,4523
chrM:0x37DC,1,chr14,3228,7840,Cell adhesion,chr14,4523
chrM:0x37DC,1,chr14,3248,7841,Cell adhesion,chr14,4524
chrM:0x37DC,1,chr14,3228,7841,Cell adhesion,chr14,4524
chrM:0x37DC,1,chr14,3228,7842,Cell adhesion,chr14,4525
chrM:0x37DC,1,chr14,3248,7842,Cell adhesion,chr14,4525
chrM:0x37DC,1,chr14,3248,7843,Cell adhesion,chr14,4526
chrM:0x37DC,1,chr14,3228,7843,Cell adhesion,chr14,4526
chrM:0x37DC,1,chr14,3228,20720845,Cell adhesion,chr14,4527
chrM:0x37DC,1,chr14,3248,20720845,Cell adhesion,chr14,4527
chrM:0x37DC,1,chr14,3248,20720846,Cell adhesion,chr14,4528
chrM:0x37DC,1,chr14,3228,20720846,Cell adhesion,chr14,4528
chrM:0x37DC,1,chr14,3228,22277467,Cell adhesion,chr14,6054
chrM:0x37DC,1,chr14,3248,22277467,Cell adhesion,chr14,6054
chrM:0x37DC,1,chr14,3248,22202078,Cell adhesion,chr14,6063
chrM:0x37DC,1,chr14,3228,22202078,Cell adhesion,chr14,6063
chrM:0x37DC,1,chr14,3248,22199106,Cell adhesion,chr14,6064
chrM:0x37DC,1,chr14,3228,22199106,Cell adhesion,chr14,6064
chrM:0x37DC,1,chr14,3228,2215842,Cell adhesion,chr14,6073
chrM:0x37DC,1,chr14,3248,2215842,Cell adhesion,chr14,6073
chrM:0x37DC,1,chr14,3228,2215843,Cell adhesion,chr14,6074
chrM:0x37DC,1,chr14,3248,2215843,Cell adhesion,chr14,6074
chrM:0x37DC,1,chr14,3248,1948794,Cell adhesion,chr14,6078
chrM:0x37DC,1,chr14,3228,1948794,Cell adhesion,chr14,6078
chrM:0x37DC,1,chr14,3228,1948795,Cell adhesion,chr14,6079
chrM:0x37DC,1,chr14,3248,1948795,Cell adhesion,chr14,6079
chrM:0x37DC,1,chr14,3228,1676970,Cell adhesion,chr14,6083
chrM:0x37DC,1,chr14,3248,1676970,Cell adhesion,chr14,6083
chrM:0x37DC,1,chr14,3248,1676971,Cell adhesion,chr14,6084
chrM:0x37DC,1,chr14,3228,1676971,Cell adhesion,chr14,6084
chrM:0x37DC,1,chr14,3248,591361,Cell adhesion,chr14,6088
chrM:0x37DC,1,chr14,3228,591361,Cell adhesion,chr14,6088
chrM:0x37DC,1,chr14,3228,591362,Cell adhesion,chr14,6089
chrM:0x37DC,1,chr14,3248,591362,Cell adhesion,chr14,6089
chrM:0x37DC,1,chr14,3248,7557,Cell adhesion,chr14,6093
chrM:0x37DC,1,chr14,3228,7557,Cell adhesion,chr14,6093
chrM:0x37DC,1,chr14,3248,7558,Cell adhesion,chr14,6094
chrM:0x37DC,1,chr14,3228,7558,Cell adhesion,chr14,6094
chrM:0x37DC,1,chr14,3228,22277467,Cell adhesion,chr14,7624
chrM:0x37DC,1,chr14,3248,22277467,Cell adhesion,chr14,7624
chrM:0x37DC,1,chr14,3248,22202078,Cell adhesion,chr14,7633
chrM:0x37DC,1,chr14,3228,22202078,Cell adhesion,chr14,7633
chrM:0x37DC,1,chr14,3228,22199106,Cell adhesion,chr14,7634
chrM:0x37DC,1,chr14,3248,22199106,Cell adhesion,chr14,7634
chrM:0x37DC,1,chr14,3228,2215842,Cell adhesion,chr14,7643
chrM:0x37DC,1,chr14,3248,2215842,Cell adhesion,chr14,7643
chrM:0x37DC,1,chr14,3228,2215843,Cell adhesion,chr14,7644
chrM:0x37DC,1,chr14,3248,2215843,Cell adhesion,chr14,7644
chrM:0x37DC,1,chr14,3228,1948794,Cell adhesion,chr14,7648
chrM:0x37DC,1,chr14,3248,1948794,Cell adhesion,chr14,7648
chrM:0x37DC,1,chr14,3228,1948795,Cell adhesion,chr14,7649
chrM:0x37DC,1,chr14,3248,1948795,Cell adhesion,chr14,7649
chrM:0x37DC,1,chr14,3248,1676970,Cell adhesion,chr14,7653
chrM:0x37DC,1,chr14,3228,1676970,Cell adhesion,chr14,7653
chrM:0x37DC,1,chr14,3228,1676971,Cell adhesion,chr14,7654
chrM:0x37DC,1,chr14,3248,1676971,Cell adhesion,chr14,7654
chrM:0x37DC,1,chr14,3248,591361,Cell adhesion,chr14,7658
chrM:0x37DC,1,chr14,3228,591361,Cell adhesion,chr14,7658
chrM:0x37DC,1,chr14,3228,591362,Cell adhesion,chr14,7659
chrM:0x37DC,1,chr14,3248,591362,Cell adhesion,chr14,7659
chrM:0x37DC,1,chr14,3228,7557,Cell adhesion,chr14,7663
chrM:0x37DC,1,chr14,3248,7557,Cell adhesion,chr14,7663
chrM:0x37DC,1,chr14,3248,7558,Cell adhesion,chr14,7664
chrM:0x37DC,1,chr14,3228,7558,Cell adhesion,chr14,7664
chrM:0x37DC,1,chr14,3228,22277467,Cell adhesion,chr14,9194
chrM:0x37DC,1,chr14,3248,22277467,Cell adhesion,chr14,9194
chrM:0x37DC,1,chr14,3228,22202078,Cell adhesion,chr14,9203
chrM:0x37DC,1,chr14,3248,22202078,Cell adhesion,chr14,9203
chrM:0x37DC,1,chr14,3248,22199106,Cell adhesion,chr14,9204
chrM:0x37DC,1,chr14,3228,22199106,Cell adhesion,chr14,9204
chrM:0x37DC,1,chr14,3228,2215842,Cell adhesion,chr14,9213
chrM:0x37DC,1,chr14,3248,2215842,Cell adhesion,chr14,9213
chrM:0x37DC,1,chr14,3248,2215843,Cell adhesion,chr14,9214
chrM:0x37DC,1,chr14,3228,2215843,Cell adhesion,chr14,9214
chrM:0x37DC,1,chr14,3228,1948794,Cell adhesion,chr14,9218
chrM:0x37DC,1,chr14,3248,1948794,Cell adhesion,chr14,9218
chrM:0x37DC,1,chr14,3248,1948795,Cell adhesion,chr14,9219
chrM:0x37DC,1,chr14,3228,1948795,Cell adhesion,chr14,9219
chrM:0x37DC,1,chr14,3228,1676970,Cell adhesion,chr14,9223
chrM:0x37DC,1,chr14,3248,1676970,Cell adhesion,chr14,9223
chrM:0x37DC,1,chr14,3228,1676971,Cell adhesion,chr14,9224
chrM:0x37DC,1,chr14,3248,1676971,Cell adhesion,chr14,9224
chrM:0x37DC,1,chr14,3228,591361,Cell adhesion,chr14,9228
chrM:0x37DC,1,chr14,3248,591361,Cell adhesion,chr14,9228
chrM:0x37DC,1,chr14,3228,591362,Cell adhesion,chr14,9229
chrM:0x37DC,1,chr14,3248,591362,Cell adhesion,chr14,9229
chrM:0x37DC,1,chr14,3228,7557,Cell adhesion,chr14,9233
chrM:0x37DC,1,chr14,3248,7557,Cell adhesion,chr14,9233
chrM:0x37DC,1,chr14,3248,7558,Cell adhesion,chr14,9234
chrM:0x37DC,1,chr14,3228,7558,Cell adhesion,chr14,9234
chrM:0x37DC,1,chr14,3228,22277467,Cell adhesion,chr14,10764
chrM:0x37DC,1,chr14,3248,22277467,Cell adhesion,chr14,10764
chrM:0x37DC,1,chr14,3228,22202078,Cell adhesion,chr14,10773
chrM:0x37DC,1,chr14,3248,22202078,Cell adhesion,chr14,10773
chrM:0x37DC,1,chr14,3228,22199106,Cell adhesion,chr14,10774
chrM:0x37DC,1,chr14,3248,22199106,Cell adhesion,chr14,10774
chrM:0x37DC,1,chr14,3228,2215842,Cell adhesion,chr14,10783
chrM:0x37DC,1,chr14,3248,2215842,Cell adhesion,chr14,10783
chrM:0x37DC,1,chr14,3248,2215843,Cell adhesion,chr14,10784
chrM:0x37DC,1,chr14,3228,2215843,Cell adhesion,chr14,10784
chrM:0x37DC,1,chr14,3248,1948794,Cell adhesion,chr14,10788
chrM:0x37DC,1,chr14,3228,1948794,Cell adhesion,chr14,10788
chrM:0x37DC,1,chr14,3248,1948795,Cell adhesion,chr14,10789
chrM:0x37DC,1,chr14,3228,1948795,Cell adhesion,chr14,10789
chrM:0x37DC,1,chr14,3228,1676970,Cell adhesion,chr14,10793
chrM:0x37DC,1,chr14,3248,1676970,Cell adhesion,chr14,10793
chrM:0x37DC,1,chr14,3248,1676971,Cell adhesion,chr14,10794
chrM:0x37DC,1,chr14,3228,1676971,Cell adhesion,chr14,10794
chrM:0x37DC,1,chr14,3248,591361,Cell adhesion,chr14,10798
chrM:0x37DC,1,chr14,3228,591361,Cell adhesion,chr14,10798
chrM:0x37DC,1,chr14,3228,591362,Cell adhesion,chr14,10799
chrM:0x37DC,1,chr14,3248,591362,Cell adhesion,chr14,10799
chrM:0x37DC,1,chr14,3228,7557,Cell adhesion,chr14,10803
chrM:0x37DC,1,chr14,3248,7557,Cell adhesion,chr14,10803
chrM:0x37DC,1,chr14,3228,7558,Cell adhesion,chr14,10804
chrM:0x37DC,1,chr14,3248,7558,Cell adhesion,chr14,10804
chrM:0x37DC,1,chr14,3228,22277467,Cell adhesion,chr14,12334
chrM:0x37DC,1,chr14,3248,22277467,Cell adhesion,chr14,12334
chrM:0x37DC,1,chr14,3248,22281216,Cell adhesion,chr14,12335
chrM:0x37DC,1,chr14,3228,22281216,Cell adhesion,chr14,12335
chrM:0x37DC,1,chr14,3248,22278173,Cell adhesion,chr14,12336
chrM:0x37DC,1,chr14,3228,22278173,Cell adhesion,chr14,12336
chrM:0x37DC,1,chr14,3228,22277468,Cell adhesion,chr14,12338
chrM:0x37DC,1,chr14,3248,22277468,Cell adhesion,chr14,12338
chrM:0x37DC,1,chr14,3248,22281218,Cell adhesion,chr14,12339
chrM:0x37DC,1,chr14,3228,22281218,Cell adhesion,chr14,12339
chrM:0x37DC,1,chr14,3248,22278175,Cell adhesion,chr14,12340
chrM:0x37DC,1,chr14,3228,22278175,Cell adhesion,chr14,12340
chrM:0x37DC,1,chr14,3248,22202078,Cell adhesion,chr14,12343
chrM:0x37DC,1,chr14,3228,22202078,Cell adhesion,chr14,12343
chrM:0x37DC,1,chr14,3248,22199106,Cell adhesion,chr14,12344
chrM:0x37DC,1,chr14,3228,22199106,Cell adhesion,chr14,12344
chrM:0x37DC,1,chr14,3228,22198352,Cell adhesion,chr14,12346
chrM:0x37DC,1,chr14,3248,22198352,Cell adhesion,chr14,12346
chrM:0x37DC,1,chr14,3228,22202080,Cell adhesion,chr14,12347
chrM:0x37DC,1,chr14,3248,22202080,Cell adhesion,chr14,12347
chrM:0x37DC,1,chr14,3248,22199113,Cell adhesion,chr14,12348
chrM:0x37DC,1,chr14,3228,22199113,Cell adhesion,chr14,12348
chrM:0x37DC,1,chr14,3248,22198354,Cell adhesion,chr14,12350
chrM:0x37DC,1,chr14,3228,22198354,Cell adhesion,chr14,12350
chrM:0x37DC,1,chr14,3248,2215842,Cell adhesion,chr14,12353
chrM:0x37DC,1,chr14,3228,2215842,Cell adhesion,chr14,12353
chrM:0x37DC,1,chr14,3228,2215843,Cell adhesion,chr14,12354
chrM:0x37DC,1,chr14,3248,2215843,Cell adhesion,chr14,12354
chrM:0x37DC,1,chr14,3228,2216644,Cell adhesion,chr14,12355
chrM:0x37DC,1,chr14,3248,2216644,Cell adhesion,chr14,12355
chrM:0x37DC,1,chr14,3228,2216645,Cell adhesion,chr14,12356
chrM:0x37DC,1,chr14,3248,2216645,Cell adhesion,chr14,12356
chrM:0x37DC,1,chr14,3248,2216646,Cell adhesion,chr14,12357
chrM:0x37DC,1,chr14,3228,2216646,Cell adhesion,chr14,12357
chrM:0x37DC,1,chr14,3228,1948794,Cell adhesion,chr14,12358
chrM:0x37DC,1,chr14,3248,2216647,Cell adhesion,chr14,12358
chrM:0x37DC,1,chr14,3248,1948794,Cell adhesion,chr14,12358
chrM:0x37DC,1,chr14,3228,2216647,Cell adhesion,chr14,12358
chrM:0x37DC,1,chr14,3228,21873244,Cell adhesion,chr14,12359
chrM:0x37DC,1,chr14,3248,1948795,Cell adhesion,chr14,12359
chrM:0x37DC,1,chr14,3228,1948795,Cell adhesion,chr14,12359
chrM:0x37DC,1,chr14,3248,21873244,Cell adhesion,chr14,12359
chrM:0x37DC,1,chr14,3248,21873249,Cell adhesion,chr14,12360
chrM:0x37DC,1,chr14,3248,1949478,Cell adhesion,chr14,12360
chrM:0x37DC,1,chr14,3228,1949478,Cell adhesion,chr14,12360
chrM:0x37DC,1,chr14,3228,21873249,Cell adhesion,chr14,12360
chrM:0x37DC,1,chr14,3248,1949479,Cell adhesion,chr14,12361
chrM:0x37DC,1,chr14,3228,1949479,Cell adhesion,chr14,12361
chrM:0x37DC,1,chr14,3228,1949480,Cell adhesion,chr14,12362
chrM:0x37DC,1,chr14,3248,1949480,Cell adhesion,chr14,12362
chrM:0x37DC,1,chr14,3228,1949481,Cell adhesion,chr14,12363
chrM:0x37DC,1,chr14,3248,1949481,Cell adhesion,chr14,12363
chrM:0x37DC,1,chr14,3228,1676970,Cell adhesion,chr14,12363
chrM:0x37DC,1,chr14,3248,1676970,Cell adhesion,chr14,12363
chrM:0x37DC,1,chr14,3228,21664143,Cell adhesion,chr14,12364
chrM:0x37DC,1,chr14,3248,1676971,Cell adhesion,chr14,12364
chrM:0x37DC,1,chr14,3248,21664143,Cell adhesion,chr14,12364
chrM:0x37DC,1,chr14,3228,1676971,Cell adhesion,chr14,12364
chrM:0x37DC,1,chr14,3248,21664144,Cell adhesion,chr14,12365
chrM:0x37DC,1,chr14,3228,21664144,Cell adhesion,chr14,12365
chrM:0x37DC,1,chr14,3248,1677521,Cell adhesion,chr14,12365
chrM:0x37DC,1,chr14,3228,1677521,Cell adhesion,chr14,12365
chrM:0x37DC,1,chr14,3228,1677522,Cell adhesion,chr14,12366
chrM:0x37DC,1,chr14,3248,1677522,Cell adhesion,chr14,12366
chrM:0x37DC,1,chr14,3248,1677523,Cell adhesion,chr14,12367
chrM:0x37DC,1,chr14,3228,1677523,Cell adhesion,chr14,12367
chrM:0x37DC,1,chr14,3228,591361,Cell adhesion,chr14,12368
chrM:0x37DC,1,chr14,3228,1677524,Cell adhesion,chr14,12368
chrM:0x37DC,1,chr14,3248,591361,Cell adhesion,chr14,12368
chrM:0x37DC,1,chr14,3248,1677524,Cell adhesion,chr14,12368
chrM:0x37DC,1,chr14,3248,591362,Cell adhesion,chr14,12369
chrM:0x37DC,1,chr14,3228,591362,Cell adhesion,chr14,12369
chrM:0x37DC,1,chr14,3248,21510793,Cell adhesion,chr14,12369
chrM:0x37DC,1,chr14,3228,21510793,Cell adhesion,chr14,12369
chrM:0x37DC,1,chr14,3248,21510794,Cell adhesion,chr14,12370
chrM:0x37DC,1,chr14,3248,1390859,Cell adhesion,chr14,12370
chrM:0x37DC,1,chr14,3228,1390859,Cell adhesion,chr14,12370
chrM:0x37DC,1,chr14,3228,21510794,Cell adhesion,chr14,12370
chrM:0x37DC,1,chr14,3228,1390860,Cell adhesion,chr14,12371
chrM:0x37DC,1,chr14,3248,1390860,Cell adhesion,chr14,12371
chrM:0x37DC,1,chr14,3228,1390861,Cell adhesion,chr14,12372
chrM:0x37DC,1,chr14,3248,1390861,Cell adhesion,chr14,12372
chrM:0x37DC,1,chr14,3228,1390862,Cell adhesion,chr14,12373
chrM:0x37DC,1,chr14,3248,7557,Cell adhesion,chr14,12373
chrM:0x37DC,1,chr14,3228,7557,Cell adhesion,chr14,12373
chrM:0x37DC,1,chr14,3248,1390862,Cell adhesion,chr14,12373
chrM:0x37DC,1,chr14,3248,7558,Cell adhesion,chr14,12374
chrM:0x37DC,1,chr14,3248,21200909,Cell adhesion,chr14,12374
chrM:0x37DC,1,chr14,3228,21200909,Cell adhesion,chr14,12374
chrM:0x37DC,1,chr14,3228,7558,Cell adhesion,chr14,12374
chrM:0x37DC,1,chr14,3248,7840,Cell adhesion,chr14,12375
chrM:0x37DC,1,chr14,3228,21200911,Cell adhesion,chr14,12375
chrM:0x37DC,1,chr14,3228,7840,Cell adhesion,chr14,12375
chrM:0x37DC,1,chr14,3248,21200911,Cell adhesion,chr14,12375
chrM:0x37DC,1,chr14,3248,7841,Cell adhesion,chr14,12376
chrM:0x37DC,1,chr14,3228,7841,Cell adhesion,chr14,12376
chrM:0x37DC,1,chr14,3228,7842,Cell adhesion,chr14,12377
chrM:0x37DC,1,chr14,3248,7842,Cell adhesion,chr14,12377
chrM:0x37DC,1,chr14,3248,7843,Cell adhesion,chr14,12378
chrM:0x37DC,1,chr14,3228,7843,Cell adhesion,chr14,12378
chrM:0x37DC,1,chr14,3248,20720845,Cell adhesion,chr14,12379
chrM:0x37DC,1,chr14,3228,20720845,Cell adhesion,chr14,12379
chrM:0x37DC,1,chr14,3248,20720846,Cell adhesion,chr14,12380
chrM:0x37DC,1,chr14,3228,20720846,Cell adhesion,chr14,12380
chrM:0x37DC,1,chr14,3228,22277467,Cell adhesion,chr14,13904
chrM:0x37DC,1,chr14,3248,22277467,Cell adhesion,chr14,13904
chrM:0x37DC,1,chr14,3228,22202078,Cell adhesion,chr14,13913
chrM:0x37DC,1,chr14,3248,22202078,Cell adhesion,chr14,13913
chrM:0x37DC,1,chr14,3228,22199106,Cell adhesion,chr14,13914
chrM:0x37DC,1,chr14,3248,22199106,Cell adhesion,chr14,13914
chrM:0x37DC,1,chr14,3248,2215842,Cell adhesion,chr14,13923
chrM:0x37DC,1,chr14,3228,2215842,Cell adhesion,chr14,13923
chrM:0x37DC,1,chr14,3228,2215843,Cell adhesion,chr14,13924
chrM:0x37DC,1,chr14,3248,2215843,Cell adhesion,chr14,13924
chrM:0x37DC,1,chr14,3248,1948794,Cell adhesion,chr14,13928
chrM:0x37DC,1,chr14,3228,1948794,Cell adhesion,chr14,13928
chrM:0x37DC,1,chr14,3248,1948795,Cell adhesion,chr14,13929
chrM:0x37DC,1,chr14,3228,1948795,Cell adhesion,chr14,13929
chrM:0x37DC,1,chr14,3228,1676970,Cell adhesion,chr14,13933
chrM:0x37DC,1,chr14,3248,1676970,Cell adhesion,chr14,13933
chrM:0x37DC,1,chr14,3248,1676971,Cell adhesion,chr14,13934
chrM:0x37DC,1,chr14,3228,1676971,Cell adhesion,chr14,13934
chrM:0x37DC,1,chr14,3228,591361,Cell adhesion,chr14,13938
chrM:0x37DC,1,chr14,3248,591361,Cell adhesion,chr14,13938
chrM:0x37DC,1,chr14,3228,591362,Cell adhesion,chr14,13939
chrM:0x37DC,1,chr14,3248,591362,Cell adhesion,chr14,13939
chrM:0x37DC,1,chr14,3228,7557,Cell adhesion,chr14,13943
chrM:0x37DC,1,chr14,3248,7557,Cell adhesion,chr14,13943
chrM:0x37DC,1,chr14,3228,7558,Cell adhesion,chr14,13944
chrM:0x37DC,1,chr14,3248,7558,Cell adhesion,chr14,13944
chrM:0x37DC,1,chr14,3248,22406908,Cell adhesion,chr14,27984
chrM:0x37DC,1,chr14,3228,22406908,Cell adhesion,chr14,27984
chrM:0x37DC,1,chr14,3228,22405276,Cell adhesion,chr14,27987
chrM:0x37DC,1,chr14,3248,22405276,Cell adhesion,chr14,27987
chrM:0x37DC,1,chr14,3248,22406910,Cell adhesion,chr14,27992
chrM:0x37DC,1,chr14,3228,22406910,Cell adhesion,chr14,27992
chrM:0x37DC,1,chr14,3228,22405277,Cell adhesion,chr14,27995
chrM:0x37DC,1,chr14,3248,22405277,Cell adhesion,chr14,27995
chrM:0x37DC,1,chr14,3248,22406913,Cell adhesion,chr14,28000
chrM:0x37DC,1,chr14,3228,22406913,Cell adhesion,chr14,28000
chrM:0x37DC,1,chr14,3228,22405279,Cell adhesion,chr14,28003
chrM:0x37DC,1,chr14,3248,22405279,Cell adhesion,chr14,28003
chrM:0x37DC,1,chr14,3248,22406915,Cell adhesion,chr14,28008
chrM:0x37DC,1,chr14,3228,22406915,Cell adhesion,chr14,28008
chrM:0x37DC,1,chr14,3228,2568932,Cell adhesion,chr14,28010
chrM:0x37DC,1,chr14,3248,2568932,Cell adhesion,chr14,28010
chrM:0x37DC,1,chr14,3248,22357951,Cell adhesion,chr14,28011
chrM:0x37DC,1,chr14,3228,22357951,Cell adhesion,chr14,28011
chrM:0x37DC,1,chr14,3248,22359826,Cell adhesion,chr14,28016
chrM:0x37DC,1,chr14,3228,22359826,Cell adhesion,chr14,28016
chrM:0x37DC,1,chr14,3248,22357952,Cell adhesion,chr14,28019
chrM:0x37DC,1,chr14,3228,22357952,Cell adhesion,chr14,28019
chrM:0x37DC,1,chr14,3228,22359827,Cell adhesion,chr14,28024
chrM:0x37DC,1,chr14,3248,22359827,Cell adhesion,chr14,28024
chrM:0x37DC,1,chr14,3228,22357954,Cell adhesion,chr14,28027
chrM:0x37DC,1,chr14,3248,22357954,Cell adhesion,chr14,28027
chrM:0x37DC,1,chr14,3228,22359829,Cell adhesion,chr14,28032
chrM:0x37DC,1,chr14,3248,22359829,Cell adhesion,chr14,28032
chrM:0x37DC,1,chr14,3248,2523362,Cell adhesion,chr14,28034
chrM:0x37DC,1,chr14,3228,2523362,Cell adhesion,chr14,28034
chrM:0x37DC,1,chr14,3248,22277467,Cell adhesion,chr14,28035
chrM:0x37DC,1,chr14,3228,22277467,Cell adhesion,chr14,28035
chrM:0x37DC,1,chr14,3228,22281216,Cell adhesion,chr14,28036
chrM:0x37DC,1,chr14,3248,22281216,Cell adhesion,chr14,28036
chrM:0x37DC,1,chr14,3228,22278173,Cell adhesion,chr14,28037
chrM:0x37DC,1,chr14,3248,22278173,Cell adhesion,chr14,28037
chrM:0x37DC,1,chr14,3228,22277468,Cell adhesion,chr14,28039
chrM:0x37DC,1,chr14,3248,22277468,Cell adhesion,chr14,28039
chrM:0x37DC,1,chr14,3248,22281218,Cell adhesion,chr14,28040
chrM:0x37DC,1,chr14,3228,22281218,Cell adhesion,chr14,28040
chrM:0x37DC,1,chr14,3248,22278175,Cell adhesion,chr14,28041
chrM:0x37DC,1,chr14,3228,22278175,Cell adhesion,chr14,28041
chrM:0x37DC,1,chr14,3248,22277472,Cell adhesion,chr14,28043
chrM:0x37DC,1,chr14,3228,22277472,Cell adhesion,chr14,28043
chrM:0x37DC,1,chr14,3228,22202078,Cell adhesion,chr14,28044
chrM:0x37DC,1,chr14,3228,22281220,Cell adhesion,chr14,28044
chrM:0x37DC,1,chr14,3248,22202078,Cell adhesion,chr14,28044
chrM:0x37DC,1,chr14,3248,22281220,Cell adhesion,chr14,28044
chrM:0x37DC,1,chr14,3228,22199106,Cell adhesion,chr14,28045
chrM:0x37DC,1,chr14,3248,22199106,Cell adhesion,chr14,28045
chrM:0x37DC,1,chr14,3228,22198352,Cell adhesion,chr14,28047
chrM:0x37DC,1,chr14,3228,22277473,Cell adhesion,chr14,28047
chrM:0x37DC,1,chr14,3248,22277473,Cell adhesion,chr14,28047
chrM:0x37DC,1,chr14,3248,22198352,Cell adhesion,chr14,28047
chrM:0x37DC,1,chr14,3228,22202080,Cell adhesion,chr14,28048
chrM:0x37DC,1,chr14,3228,22281222,Cell adhesion,chr14,28048
chrM:0x37DC,1,chr14,3248,22202080,Cell adhesion,chr14,28048
chrM:0x37DC,1,chr14,3248,22281222,Cell adhesion,chr14,28048
chrM:0x37DC,1,chr14,3228,22199113,Cell adhesion,chr14,28049
chrM:0x37DC,1,chr14,3248,22199113,Cell adhesion,chr14,28049
chrM:0x37DC,1,chr14,3228,22198354,Cell adhesion,chr14,28051
chrM:0x37DC,1,chr14,3228,22277475,Cell adhesion,chr14,28051
chrM:0x37DC,1,chr14,3248,22277475,Cell adhesion,chr14,28051
chrM:0x37DC,1,chr14,3248,22198354,Cell adhesion,chr14,28051
chrM:0x37DC,1,chr14,3248,22281225,Cell adhesion,chr14,28052
chrM:0x37DC,1,chr14,3228,22202081,Cell adhesion,chr14,28052
chrM:0x37DC,1,chr14,3228,22281225,Cell adhesion,chr14,28052
chrM:0x37DC,1,chr14,3248,22202081,Cell adhesion,chr14,28052
chrM:0x37DC,1,chr14,3228,2215842,Cell adhesion,chr14,28054
chrM:0x37DC,1,chr14,3248,2215842,Cell adhesion,chr14,28054
chrM:0x37DC,1,chr14,3228,22277476,Cell adhesion,chr14,28055
